"Cradle Technologies","Mountain View, CA","https://www.secondmarket.com/company/cradle-technologies","http://www.cradle.com","Dec 2005","$13M"
"Sionex","Bedford, MA","https://www.secondmarket.com/company/sionex","http://www.sionex.com","Dec 2005","$12M"
"Amnis","Seattle, WA","https://www.secondmarket.com/company/amnis","http://www.amnis.com/","Aug 2005","$11M"
"Flexcom","Ansan, Korea,Democratic People's Republic of","https://www.secondmarket.com/company/flexcom","http://www.flexcom.co.kr/","Oct 2005","$11M"
"Microbridge Technologies Canada","Montreal, QC, Canada","https://www.secondmarket.com/company/microbridge-technologies-canada","http://www.mbridgetech.com","Feb 2005","$5.5M"
"PowerMetal Technologies","Carlsbad, CA","https://www.secondmarket.com/company/powermetal-technologies","http://www.powermetalinc.com/","Oct 2005","$10M"
"Apogee Photonics","Allentown, PA","https://www.secondmarket.com/company/apogee-photonics","","Jul 2005","$9.7M"
"Pelikon","Bar Hill, Cambridge, United Kingdom","https://www.secondmarket.com/company/pelikon","http://www.pelikon.com/","Sep 2005","$9.15M"
"HexaTech","Morrisville, NC","https://www.secondmarket.com/company/hexatech","http://www.hexatechinc.com/","Nov 2005","$8.9M"
"Sapling Learning","Austin, TX","https://www.secondmarket.com/company/sapling-learning","http://www.saplinglearning.com/","Sep 2010","$2.5M"
"in3Depth","Brussels, Belgium","https://www.secondmarket.com/company/in3depth","http://www.in3depth.com/","Sep 2010","EUR 8M"
"JobSerf","Richardson, TX","https://www.secondmarket.com/company/jobserf","http://www.jobserf.com","2006","$300K"
"Sorbent Therapeutics","Vernon Hills, IL","https://www.secondmarket.com/company/sorbent-therapeutics","http://www.sorbentrx.com/","Jun 2011","$36M"
"Arno Therapeutics","Parsippany, NJ","https://www.secondmarket.com/company/arno-therapeutics","http://www.arnothera.com/","Sep 2010","$15M"
"JIT Solaire","France","https://www.secondmarket.com/company/jit-solaire","http://www.jit-solaire.com/","Sep 2010","EUR 3M"
"Torex Retail Canada","Mississauga, Canada","https://www.secondmarket.com/company/torex-retail-canada","http://www.openfieldsolutions.com/","Jan 2005","$60K"
"IDYIA Innovations","Winnipeg, Canada","https://www.secondmarket.com/company/idyia-innovations","http://www.idyia.com/","Aug 2005","$267K"
"Cull Micro Imaging","Birkenhead, United Kingdom","https://www.secondmarket.com/company/cull-micro-imaging","http://www.cull.co.uk/","Jun 2005","$460K"
"Dataslide","Newhaven, United Kingdom","https://www.secondmarket.com/company/dataslide","http://www.dataslide.com/","Jul 2005","$500K"
"MWM Media Workflow Management","Stockholm, Sweden","https://www.secondmarket.com/company/mwm-media-workflow-management","http://www.mwm.se/english/default.asp","Nov 2005","$822K"
"Hart InterCivic","Austin, TX","https://www.secondmarket.com/company/hart-intercivic","http://www.internetvoting.com/","Jan 2005","$1.2M"
"SystemsNet","Bethesda, MD","https://www.secondmarket.com/company/systemsnet","http://www.systemsnet.com/pages/1/index.htm","Mar 2005","$1.5M"
"IPLogic","Latham, NY","https://www.secondmarket.com/company/iplogic","http://www.iplogic.com/","Jun 2005","$1.5M"
"Edenbrook Limited","London, United Kingdom","https://www.secondmarket.com/company/edenbrook-limited","http://www.edenbrook.co.uk/","May 2005","$1.89M"
"Revistronic","Madrid, Spain","https://www.secondmarket.com/company/revistronic","http://www.revistronic.com/web-corp/index.htm","Jan 2005","$1.96M"
"NSC","Brillion, WI","https://www.secondmarket.com/company/nsc","http://www.nsc-inc.com/","Apr 2005","$2M"
"Blue Lava Group","Los Angeles, CA","https://www.secondmarket.com/company/blue-lava-group","","Aug 2005","$2M"
"Reksoft","St. Petersburg, Russian Federation","https://www.secondmarket.com/company/reksoft","http://www.reksoft.com/","Nov 2005","$2M"
"Careerminds Group","Hockessin, DE","https://www.secondmarket.com/company/careerminds-group","http://www.careerminds.com","May 2011","$1.28M"
"Unite Technologies","Usk, Monmouthshire, United Kingdom","https://www.secondmarket.com/company/unite-technologies","http://www.unitetechnologies.com","Sep 2010","GBP 700K"
"Biotectix","Quincy, MA","https://www.secondmarket.com/company/biotectix","","Sep 2010","$3M"
"Reaxion Corporation","Seattle, WA","https://www.secondmarket.com/company/reaxion-corporation","http://reaxion.com/","Sep 2005","$2M"
"AppliLog","Passau, Germany","https://www.secondmarket.com/company/applilog","http://www.applilog.com/","Jun 2005","$2.46M"
"DSO Interactive","Paris, France","https://www.secondmarket.com/company/dso-interactive","http://www.dso-interactive.com/","Mar 2005","$2.65M"
"Blue Security","Durban, South Africa","https://www.secondmarket.com/company/blue-security","http://www.bluesecurity.co.za/site/","Apr 2005","$3M"
"Beijing Beyondsoft","Beijing, China","https://www.secondmarket.com/company/beijing-beyondsoft","http://www.beyondsoft.com/","Sep 2005","$3M"
"Zyme Solutions","Redwood Shores, CA","https://www.secondmarket.com/company/zyme-solutions","http://www.zymesolutions.com/","Sep 2005","$3.04M"
"FRWD Technologies","Oulu, Finland","https://www.secondmarket.com/company/frwd-technologies","http://www.frwd.fi/","May 2005","$3.3M"
"Austin-Tetra","Irving, TX","https://www.secondmarket.com/company/austin-tetra","http://www.austintetra.com/","Jun 2005","$3.5M"
"xAd","San Francisco, CA","https://www.secondmarket.com/company/xad","http://www.xAd.com","Dec 2011","$9M"
"Maples ESM Technologies","Somerset, NJ","https://www.secondmarket.com/company/maples-esm-technologies","http://www.maplesesm.com/","Dec 2005","$4M"
"Novede Entertainment","Melbourne, Australia","https://www.secondmarket.com/company/novede-entertainment","http://www.novede.com","2010","Unknown"
"Safeharbor Knowledge Solutions","Tukwila, WA","https://www.secondmarket.com/company/safeharbor-technology","http://www.safeharbor.com/","Jan 2005","$5M"
"Amtec","Boca Raton, FL","https://www.secondmarket.com/company/amtec","http://www.amtecinc.net/","Sep 2005","$5M"
"EngageSciences","Abingdon, United Kingdom","https://www.secondmarket.com/company/engagesciences","http://www.engagesciences.com","Sep 2010","$750K"
"Socowave","Belfield, Dublin, Ireland","https://www.secondmarket.com/company/socowave","http://www.socowave.com/","Sep 2010","$3.8M"
"Zoom Media & Marketing - United States","New York, NY","https://www.secondmarket.com/company/zoom-media--marketing---united-states","http://www.zoommedia.com","Mar 2009","$30M"
"Delaware Valley Industrial Resource Center (DVIRC)","Philadelphia, PA","https://www.secondmarket.com/company/delaware-valley-industrial-resource-center-dvirc","http://www.dvirc.org/","Sep 2010","$300K"
"Arcarios","Rotterdam, Netherlands","https://www.secondmarket.com/company/arcarios","http://www.arcarios.com/","Aug 2010","Unknown"
"Unipower Battery","China","https://www.secondmarket.com/company/unipower-battery","http://www.huanyupower.com","Sep 2010","$6M"
"Biotronics3D","London, United Kingdom","https://www.secondmarket.com/company/biotronics3d","http://www.biotronics3d.com","2008","GBP 850K"
"Orbotix","Boulder, CO","https://www.secondmarket.com/company/orbotix","http://www.orbotix.com","Apr 2011","$5M"
"InstantLuxe","","https://www.secondmarket.com/company/instantluxe","http://www.instantluxe.com/","Sep 2010","EUR 650K"
"Verdande Technology","Trondheim, Norway","https://www.secondmarket.com/company/verdande-technology","http://www.verdandetechnology.com/","Aug 2010","$6.4M"
"IT Trading","Los Angeles, CA","https://www.secondmarket.com/company/it-trading","http://www.ittradingllc.com/","Sep 2010","$3.2M"
"Contact Solutions","Reston, VA","https://www.secondmarket.com/company/contact-solutions","http://www.contactsolutions.com/","Sep 2010","$46M"
"Webalo","Los Angeles, CA","https://www.secondmarket.com/company/webalo","http://www.webalo.com/","Sep 2010","$3M"
"Stratos Genomics","","https://www.secondmarket.com/company/stratos-genomics","http://www.stratosgenomics.com/","Aug 2011","$829K"
"Alethia BioTherapeutics","Montr̩al, Qu̩bec, Canada","https://www.secondmarket.com/company/alethia-biotherapeutics","http://www.alethiabio.com/","Sep 2010","$9.2M"
"Moverati","Grapevine, TX","https://www.secondmarket.com/company/moverati","http://www.moverati.com","2010","$2.15M"
"Whole Optics","Upper Yokne'am, Israel","https://www.secondmarket.com/company/whole-optics","http://www.whole-optics.com/","May 2005","$5M"
"Engana Pty","Eveleigh, Australia","https://www.secondmarket.com/company/engana-pty","http://www.engana.com/","Sep 2005","$6.1M"
"Fablistic","Bellevue, WA","https://www.secondmarket.com/company/fablistic","http://www.fablistic.com","2009","Unknown"
"bMenu","Oslo, Norway","https://www.secondmarket.com/company/bmenu","http://bmenu.com/","Sep 2010","Unknown"
"Ping Communication","Oslo, Norway","https://www.secondmarket.com/company/ping-communication","http://www.pingcom.net/","Sep 2010","$3.56M"
"Optimus","McLean, VA","https://www.secondmarket.com/company/optimus","","Dec 2005","$7.5M"
"Mirage Innovations","Rehovot, Israel","https://www.secondmarket.com/company/mirage-innovations","http://www.mirageinnovations.com/","Sep 2005","$7.5M"
"Augmentix","Austin, TX","https://www.secondmarket.com/company/augmentix","http://www.augmentix.com/","Aug 2005","$8.59M"
"Integrated Medical Partners","Milwaukee, WI","https://www.secondmarket.com/company/integrated-medical-partners","http://www.integratedmp.com","Sep 2010","$2M"
"Cebix","La Jolla, CA","https://www.secondmarket.com/company/cebix","http://www.cebix.com","Sep 2010","$16M"
"Waitsup","","https://www.secondmarket.com/company/waitsup","http://www.waitsup.com","Aug 2009","$130K"
"Fashion One","","https://www.secondmarket.com/company/fashion-one","http://www.fashionone.com","Sep 2010","$14M"
"Restaurant Retrospective","Philadelphia, PA","https://www.secondmarket.com/company/restaurant-retrospective","http://www.restaurantretrospective.com","Jun 2008","$72M"
"GenieMD, LLC","","https://www.secondmarket.com/company/geniemd-llc","http://www.GenieMD.com","Jun 2010","$100K"
"Symtext","","https://www.secondmarket.com/company/symtext","http://www.symtext.com","Jan 2009","Unknown"
"Instamedia","Shimla, India","https://www.secondmarket.com/company/instamedia","http://www.instamedia.com","Sep 2010","$4M"
"moblli","New York, NY","https://www.secondmarket.com/company/moblli","http://www.moblli.com","Aug 2010","$1.4M"
"EiRx Therapeutics","Cork, Ireland","https://www.secondmarket.com/company/eirx-therapeutics","","Apr 2005","$180K"
"NEBOTRADE","Hungary","https://www.secondmarket.com/company/nebotrade","http://www.nebotrade.hu","Mar 2005","$300K"
"Gendel","Coleraine, United Kingdom","https://www.secondmarket.com/company/gendel","","May 2005","$366K"
"Immune System Therapeutics","Ultimo NSW, Australia","https://www.secondmarket.com/company/immune-system-therapeutics","http://www.istl.com.au","Mar 2005","$700K"
"Memobead Technologies","Boom, Belgium","https://www.secondmarket.com/company/memobead-technologies","http://www.memobead.be","Nov 2005","$720K"
"Merkle","Columbia, MD","https://www.secondmarket.com/company/merkle","http://www.merkleinc.com/","Oct 2010","$75M"
"Waytronx","Tualatin, OR","https://www.secondmarket.com/company/waytronx","http://www.waytronx.com/","Aug 2010","$8M"
"BizArk","China","https://www.secondmarket.com/company/bizark","http://thebizark.com/","Aug 2010","$40M"
"Animeeple","Mountain View, CA","https://www.secondmarket.com/company/animeeple","http://www.animeeple.com","Jul 2010","$150K"
"SAFE ID Solutions","Munich, Germany","https://www.secondmarket.com/company/safe-id-solutions","http://www.safe-id.de/","Feb 2005","$9.1M"
"PANTA Systems","Santa Clara, CA","https://www.secondmarket.com/company/panta-systems","http://www.pantasys.com/","May 2005","$9.5M"
"Red-M Group","Horsham, United Kingdom","https://www.secondmarket.com/company/red-m-group","http://www.red-m.com/","Dec 2005","$9.62M"
"DeskMetrics","Belo Horizonte, Brazil","https://www.secondmarket.com/company/deskmetrics","http://deskmetrics.com","Dec 2010","$200K"
"Nozomi Photonics","Kawasaki City, Japan","https://www.secondmarket.com/company/nozomi-photonics","http://www.nozomiphotonics.com","Aug 2005","$8M"
"TheCommentor","Riga, Latvia","https://www.secondmarket.com/company/thecommentor","http://www.thecommentor.com","Nov 2009","EUR 100K"
"Taktio","Copenhagen, Denmark","https://www.secondmarket.com/company/taktio","","Apr 2005","$7.79M"
"NP Photonics","Tucson, AZ","https://www.secondmarket.com/company/np-photonics","http://www.npphotonics.com/","Oct 2005","$2M"
"Smart Holograms","Milton, Cambridge, United Kingdom","https://www.secondmarket.com/company/smart-holograms","http://www.smartholograms.com/","Feb 2005","$6.79M"
"Lumics","Berlin, Germany","https://www.secondmarket.com/company/lumics","http://www.lumics.com","Dec 2005","$6.6M"
"TSSI Systems","Groundwell Industrial Estate, Swindon, United Kingdom","https://www.secondmarket.com/company/tssi-systems","http://www.tssi.co.uk","Jul 2005","GBP 3.5M"
"Glycominds","Lod, Israel","https://www.secondmarket.com/company/glycominds","http://www.glycominds.com","2005","$1M"
"GeneExcel","Houston, TX","https://www.secondmarket.com/company/geneexcel","","Mar 2005","$700K"
"Nutrinia","20692, Israel","https://www.secondmarket.com/company/nutrinia","http://www.nutrinia.com","Jun 2005","$1M"
"Vital Sensors","Richmond, VA","https://www.secondmarket.com/company/vital-sensors","","Dec 2005","$1M"
"Lumus","Rehovot, Israel","https://www.secondmarket.com/company/lumus","","Jan 2005","$6M"
"BVfon Telecommunication","Budapest, Hungary","https://www.secondmarket.com/company/bvfon-telecommunication","http://www.bvfon.hu/","Dec 2005","$5.98M"
"QuVIS","Topeka, KS","https://www.secondmarket.com/company/quvis","http://www.quvis.com","Aug 2005","$5.5M"
"TipCity","San Diego, CA","https://www.secondmarket.com/company/tipcity","http://www.tipcity.com","May 2010","$350K"
"Continuent","San Jose, CA","https://www.secondmarket.com/company/continuent","http://www.continuent.com","Oct 2005","$5.75M"
"Genoa Color Technologies","Hod Hasharon, Israel","https://www.secondmarket.com/company/genoa-color-technologies","","Jun 2005","$5M"
"Textronics","Wilmington, DE","https://www.secondmarket.com/company/textronics","http://www.textronicsinc.com/","Jun 2005","$5M"
"Intense","Edinburgh, United Kingdom","https://www.secondmarket.com/company/intense","http://www.intenseco.com/","Apr 2005","GBP 2.5M"
"Phagenesis","Pencroft Way, Manchester Science Park, United Kingdom","https://www.secondmarket.com/company/phagenesis","http://www.phagenesis.com/","Oct 2011","EUR 7M"
"Copiun","Marlborough, MA","https://www.secondmarket.com/company/copiun","http://www.copiun.com/","Aug 2011","$1.64M"
"Diabetica","Coleraine, United Kingdom","https://www.secondmarket.com/company/diabetica","http://www.diabetica.co.uk","Jun 2005","$1.21M"
"Amura","Cambridgeshire, United Kingdom","https://www.secondmarket.com/company/amura","http://www.amura.co.uk","May 2005","$1.84M"
"Intersect ENT","Palo Alto, CA","https://www.secondmarket.com/company/intersect-ent","http://www.intersectent.com/","Nov 2010","$30M"
"DNage","Netherlands","https://www.secondmarket.com/company/dnage","http://www.dnage.nl","Apr 2005","$1.94M"
"B&W Tek","Newark, DE","https://www.secondmarket.com/company/bw-tek","http://www.bwtek.com/","Jan 2005","$20M"
"Hatchtech","Carlton Vic, Australia","https://www.secondmarket.com/company/hatchtech","http://www.hatchtech.com.au","May 2005","$2.2M"
"TGR BioSciences","Australia","https://www.secondmarket.com/company/tgr-biosciences","http://www.tgrbio.com","Jul 2005","$2.24M"
"Voltea","London, United Kingdom","https://www.secondmarket.com/company/voltea","","Aug 2010","EUR 3.6M"
"Genomic Vision","Paris, France","https://www.secondmarket.com/company/genomic-vision","http://www.genomicvision.com","Dec 2005","$2.4M"
"Bionostra","Spain","https://www.secondmarket.com/company/bionostra","http://www.bionostra.com","Oct 2005","$2.39M"
"Axela","Toronto, ON, Canada","https://www.secondmarket.com/company/axela","http://www.axelabiosensors.com","Mar 2005","$2.44M"
"IdentiGEN","Dublin 2, Ireland","https://www.secondmarket.com/company/identigen","http://www.identigen.com","Sep 2005","$2.49M"
"Prospex Medical","St. Paul, MN","https://www.secondmarket.com/company/prospex-medical","http://www.prospexmedical.com","Apr 2005","$1.5M"
"Covalys Biosciences","Witterswil, Switzerland","https://www.secondmarket.com/company/covalys-biosciences","","Feb 2005","$2.59M"
"YongoPal","Mountain View, CA","https://www.secondmarket.com/company/yongopal","http://www.yongopal.com","Jan 2011","$25K"
"WatchParty","Takoma Park, MD","https://www.secondmarket.com/company/watchparty","http://watchparty.tv","Oct 2011","$20K"
"Harbor Payments","Atlanta, GA","https://www.secondmarket.com/company/harbor-payments","http://www.harborpayments.com/","Sep 2005","$40M"
"Neighbortree.com","","https://www.secondmarket.com/company/neighbortreecom","http://www.neighbortree.com/home","Aug 2010","$120K"
"Asteel","Paris, France","https://www.secondmarket.com/company/asteel","http://www.asteel.fr/","Nov 2005","$22M"
"AnalytiCon Discovery","Potsdam, Germany","https://www.secondmarket.com/company/analyticon-discovery","http://www.ac-discovery.com","Apr 2005","$3.04M"
"Showroomprive","Paris, France","https://www.secondmarket.com/company/showroomprive","http://Showroomprive.com","Aug 2010","EUR 37M"
"B-Bridge International","Cupertino, CA","https://www.secondmarket.com/company/b-bridge-international","http://www.b-bridge.com","Mar 2005","$4.2M"
"Mitra Medical Technology","Lund, Sweden","https://www.secondmarket.com/company/mitra-medical-technology","","Apr 2005","$4.25M"
"Cogenics","Morrisville, NC","https://www.secondmarket.com/company/cogenics","","Apr 2005","$4.5M"
"InternMatch","San Francisco, CA","https://www.secondmarket.com/company/internmatch","http://InternMatch.com","Sep 2011","$500K"
"CitizenGlobal","","https://www.secondmarket.com/company/citizenglobal","http://www.citizenglobal.com","Aug 2010","$6M"
"Aptus Endosystems","Sunnyvale, CA","https://www.secondmarket.com/company/aptus-endosystems","http://www.aptusendosystems.com/","Aug 2010","$15M"
"Lineagen","Salt Lake City, UT","https://www.secondmarket.com/company/lineagen","http://www.lineagen.com","Jan 2011","$15M"
"ActionFlow","Oeiras, Lisbon","https://www.secondmarket.com/company/actionflow","http://www.actionflow.com","Jul 2009","$250K"
"Jobs2Web","Minnetonka, MN","https://www.secondmarket.com/company/jobs2web","http://www.jobs2web.com","Jan 2006","$5.3M"
"Kuros Biosurgery","Zurich, Switzerland","https://www.secondmarket.com/company/kuros-biosurgery","http://www.kuros.ch","Oct 2005","EUR 3.6M"
"Digital Safety Technologies","Morrisville, NC","https://www.secondmarket.com/company/digital-safety-technologies","http://www.digitalsafetytech.com","Apr 2005","$41M"
"Dr Lal PathLabs","Haryana, India","https://www.secondmarket.com/company/dr-lal-pathlabs","http://www.lalpathlabs.com","Aug 2010","Unknown"
"Chamelic","Leeds, United Kingdom","https://www.secondmarket.com/company/chamelic","http://www.chamelic.co.uk","Aug 2010","GBP 1M"
"OneNeck IT Services","Scottsdale, AZ","https://www.secondmarket.com/company/oneneck-it-services","http://www.oneneck.com/","Jun 2005","$12M"
"Poxel","Lyon, France","https://www.secondmarket.com/company/poxel","http://www.poxel.com/","Aug 2010","$20M"
"Omnitrol Networks","Santa Clara, CA","https://www.secondmarket.com/company/omnitrol-networks","http://www.omnitrol.com/","Aug 2010","$1.4M"
"Miso Media","Venice, CA","https://www.secondmarket.com/company/miso-media","http://www.misomedia.com","Sep 2011","$2.4M"
"FreeBorders","San Francisco, CA","https://www.secondmarket.com/company/freeborders","http://www.freeborders.com/","Oct 2005","$20M"
"Fabric7 Systems","Mountain View, CA","https://www.secondmarket.com/company/fabric7-systems","","Dec 2005","$18M"
"Revivio","Lexington, MA","https://www.secondmarket.com/company/revivio","","Jan 2005","$25M"
"Lexar Media","Fremont, CA","https://www.secondmarket.com/company/lexar-media","http://www.lexar.com/","Mar 2005","$60M"
"Cornice","Longmont, CO","https://www.secondmarket.com/company/cornice","http://www.corniceco.com","Dec 2005","$97M"
"Respirics","Raleigh, NC","https://www.secondmarket.com/company/respirics","http://www.respirics.com","Sep 2005","Unknown"
"OPAL Therapeutics","Melbourne, Australia","https://www.secondmarket.com/company/opal-therapeutics","","Oct 2005","$6M"
"AngioChem","Montreal, Quebec, Canada","https://www.secondmarket.com/company/angiochem","http://www.angiochem.com","Dec 2005","$6M"
"Chlorogen","St. Louis, MO","https://www.secondmarket.com/company/chlorogen","","Aug 2005","$6M"
"Vivoxid","Turku, Finland","https://www.secondmarket.com/company/vivoxid","http://www.vivoxid.com","Sep 2005","$6.23M"
"AppFog","Portland, OR","https://www.secondmarket.com/company/php-fog","http://appfog.com/","Aug 2011","$8M"
"Allux Medical","Menlo Park, CA","https://www.secondmarket.com/company/allux-medical","","Aug 2005","$6.4M"
"Cavis microcaps","Meiningen, Germany","https://www.secondmarket.com/company/cavis-microcaps","http://www.cavis-microcaps.com","Feb 2005","Unknown"
"SpaceCurve","Seattle, WA","https://www.secondmarket.com/company/spacecurve","http://www.spacecurve.com/","Aug 2010","$1.1M"
"L-3 GCS","Victor, NY","https://www.secondmarket.com/company/l-3-gcs","http://www.globalcoms.com","Aug 2010","$170M"
"ShieldEffect","","https://www.secondmarket.com/company/shieldeffect","http://www.shieldeffect.com","Jan 2005","$650K"
"IActionable","Provo, UT","https://www.secondmarket.com/company/iactionable","http://IActionable.com","May 2010","Unknown"
"Professionali.ru","Moscow, Russian Federation","https://www.secondmarket.com/company/professionaliru","http://professionali.ru","May 2011","$2.5M"
"ViewRay","Oakwood Village, OH","https://www.secondmarket.com/company/viewray","http://www.viewray.com/","Sep 2011","$10M"
"Healthsense","Mendota Heights, MN","https://www.secondmarket.com/company/healthsense","http://www.healthsense.com","Aug 2010","Unknown"
"Atlantis Computing","Mountain View, CA","https://www.secondmarket.com/company/atlantis-computing","http://www.atlantiscomputing.com","Aug 2010","$10M"
"MarketShare Partners","Los Angeles, CA","https://www.secondmarket.com/company/marketshare-partners","http://www.marketshare.com/","2009","Unknown"
"ponUp","","https://www.secondmarket.com/company/ponup","http://www.ponup.com","Sep 2010","EUR 8K"
"Tripbod","","https://www.secondmarket.com/company/tripbod","http://tripbod.com","Dec 2010","Unknown"
"ezzai - how to arabia","Warrenville, IL","https://www.secondmarket.com/company/ezzai---how-to-arabia","http://ezzai.com","Aug 2010","$45M"
"Navegg","Curitiba, Brazil","https://www.secondmarket.com/company/navegg","http://www.navegg.com","Feb 2011","Unknown"
"DecaWave","Dublin, Ireland","https://www.secondmarket.com/company/decawave","http://www.decawave.com","Nov 2010","EUR 2M"
"VSS Monitoring","San Mateo, CA","https://www.secondmarket.com/company/vss-monitoring","http://www.vssmonitoring.com","Aug 2010","$20M"
"MediaV","China","https://www.secondmarket.com/company/mediav","http://www.mediav.com","Aug 2010","$15M"
"HealthTap","Palo Alto, CA","https://www.secondmarket.com/company/healthtap","http://www.healthtap.com","Dec 2011","$11M"
"Iptune","VANTAA, Finland","https://www.secondmarket.com/company/iptune","http://www.iptune.com","Aug 2010","EUR 1.3M"
"Koduco","","https://www.secondmarket.com/company/koduco","http://www.Koduco.com","Aug 2010","Unknown"
"Health Market Science","King of Prussia, PA","https://www.secondmarket.com/company/health-market-science","http://www.healthmarketscience.com/","Aug 2010","$6.1M"
"6fusion","Raleigh, NC","https://www.secondmarket.com/company/6fusion","http://www.6fusion.com","Aug 2011","$7M"
"fluxflex","San Francisco, CA","https://www.secondmarket.com/company/fluxflex","http://www.fluxflex.com/","Dec 2010","$240K"
"EZprints.com","Norcross, GA","https://www.secondmarket.com/company/ezprintscom","http://ezprints.com","Jan 2007","$8M"
"KILTR","Glasgow, Scotland, United Kingdom","https://www.secondmarket.com/company/kiltr","http://www.kiltr.com","Aug 2010","GBP 313K"
"SmartGrains","Paris, France","https://www.secondmarket.com/company/smartgrains","http://www.smartgrains.com","Jun 2010","Unknown"
"Bowman Power","","https://www.secondmarket.com/company/bowman-power","http://WWW.BOWMANPOWER.COM","Aug 2010","$1.83M"
"East Central Mental Health","Troy, AL","https://www.secondmarket.com/company/east-central-mental-health","","Aug 2010","$5M"
"Paper.li","Switzerland","https://www.secondmarket.com/company/paperli","http://paper.li/","Jan 2011","$2.1M"
"Anchor Therapeutics","Cambridge, MA","https://www.secondmarket.com/company/anchor-therapeutics","http://www.anchortx.com/","Aug 2010","$10M"
"Tokutek","Lexington, MA","https://www.secondmarket.com/company/tokutek","http://tokutek.com","Jan 2011","$500K"
"Medpricer.com","Guilford, CT","https://www.secondmarket.com/company/medpricercom","http://www.medpricer.com","Oct 2010","$5M"
"Beyond Credentials","","https://www.secondmarket.com/company/beyond-credentials","http://beyondcredentials.com","2010","Unknown"
"Visual IQ","Needham, MA","https://www.secondmarket.com/company/visual-iq","http://www.crunchbase.com/company/visual-iq","Aug 2010","$3M"
"Konkura","Daresbury, United Kingdom","https://www.secondmarket.com/company/konkura","http://www.konkura.com","Jul 2009","GBP 65K"
"Suzerein Solutions","Puchong, Malaysia","https://www.secondmarket.com/company/suzerein-solutions","http://www.suzerein.com","Mar 2009","$260K"
"Aristotle Circle","New York, NY","https://www.secondmarket.com/company/aristotle-circle","http://www.aristotlecircle.com","Apr 2011","$2M"
"MetroFlats.com","Cedar Grove, NJ","https://www.secondmarket.com/company/metroflatscom","http://www.metroflats.com/","Aug 2010","Unknown"
"Quick Heal Technologies","Shivajinagar, Pune, India","https://www.secondmarket.com/company/quick-heal-technologies","http://quickheal.co.in/","Aug 2010","$13M"
"Veritext","Florham Park, NJ","https://www.secondmarket.com/company/veritext","http://www.veritext.com/","Aug 2010","$20M"
"ClinTec International","Glasgow, United Kingdom","https://www.secondmarket.com/company/clintec-international","http://www.clintec.com/","Aug 2010","GBP 8M"
"The Global Instructor Network","Whistler BC, Canada","https://www.secondmarket.com/company/the-global-instructor-network","http://www.globalinstructor.com","Mar 2010","$1.2K"
"Camerborn","Buea, Cameroon","https://www.secondmarket.com/company/camerborn","http://camerborn.com","Oct 2009","$4.56K"
"SaveWave","Belmont, MA","https://www.secondmarket.com/company/savewave","http://savewave.com","Feb 2011","$2.3M"
"PneumaCare","Cambridge, United Kingdom","https://www.secondmarket.com/company/pneumacare","http://www.pneumacare.com","Aug 2011","GBP 2M"
"Adioso","San Francisco, CA","https://www.secondmarket.com/company/adioso","http://adioso.com","Apr 2010","$270K"
"Nephera","M.P. Misgav, Israel","https://www.secondmarket.com/company/nephera","http://www.nephera.com","Aug 2010","$2.8M"
"Genocea Biosciences","Cambridge, MA","https://www.secondmarket.com/company/genocea-biosciences","http://www.genocea.com/","Jan 2011","$35M"
"Webbynode","Miami, FL, FL","https://www.secondmarket.com/company/webbynode","http://webbynode.com","Aug 2008","$500K"
"Canatu","Helsinki, Finland","https://www.secondmarket.com/company/canatu","http://www.canatu.com","Sep 2010","EUR 4.7M"
"Twitsale","Ede, Netherlands","https://www.secondmarket.com/company/twitsale","http://www.twitsale.com","Aug 2010","EUR 2K"
"Kima Labs","","https://www.secondmarket.com/company/kima-labs","","Aug 2010","$770K"
"Soovox","","https://www.secondmarket.com/company/soovox","http://soovox.com","Aug 2010","$750K"
"Game Trading technologies, Inc.","Hunt Valley, MD","https://www.secondmarket.com/company/game-trading-technologies-inc","http://www.gtti.com","Feb 2010","$3.9M"
"Gamify","San Francisco, CA","https://www.secondmarket.com/company/gamify","http://www.gamify.com","Nov 2010","$193K"
"Premium Advert Solutions","Lincoln Park, NJ","https://www.secondmarket.com/company/premium-advert-solutions","http://lagron.co.cc","Aug 2010","$2K"
"Rattle","Wilsonville, OR","https://www.secondmarket.com/company/rattle","http://www.rattle.me","Jun 2010","$20K"
"Blink (air taxi)","Hayes, United Kingdom","https://www.secondmarket.com/company/blink-air-taxi","http://www.flyblink.com/","Jul 2007","$30M"
"Metamark Genetics","Cambridge, MA","https://www.secondmarket.com/company/metamark-genetics","http://www.metamarkgenetics.com/","Aug 2010","$22M"
"Xifra Business","Barcelona, Spain","https://www.secondmarket.com/company/xifra-business","","Jul 2005","$476K"
"Sagge","Champagne au Mont d'Or, France","https://www.secondmarket.com/company/sagge","","Feb 2005","$580K"
"Wilico Wireless Networking Solutions","Barcelona, Spain","https://www.secondmarket.com/company/wilico-wireless-networking-solutions","http://www.futurlink.com","Sep 2005","$624K"
"Invicta Networks","Vienna, VA","https://www.secondmarket.com/company/invicta-networks","http://www.invictanetworks.com/","Aug 2005","$200K"
"Aupix","Bristol, United Kingdom","https://www.secondmarket.com/company/aupix","http://www.aupix.com/","Sep 2005","$270K"
"CELtrak","Galway, Ireland","https://www.secondmarket.com/company/celtrak","","May 2005","$1.55M"
