"My Perfect Gig","Lexington, MA","https://www.secondmarket.com/company/my-perfect-gig"
"Wild Needle","","https://www.secondmarket.com/company/wild-needle"
"Ready Solar","San Mateo, CA","https://www.secondmarket.com/company/ready-solar"
"Ihaveu.com","China","https://www.secondmarket.com/company/ihaveucom"
"Xolve","","https://www.secondmarket.com/company/xolve"
"Cegal","Sandnes, Norway","https://www.secondmarket.com/company/cegal"
"Beat.no","Mjomna, Norway","https://www.secondmarket.com/company/beatno"
"Malwa International","Hyssna, Sweden","https://www.secondmarket.com/company/malwa-international"
"Havkraft","","https://www.secondmarket.com/company/havkraft"
"Zumigo","","https://www.secondmarket.com/company/zumigo"
"Silent Power","Baxter, MN","https://www.secondmarket.com/company/silent-power"
"Broadcast International","Salt Lake City, UT","https://www.secondmarket.com/company/broadcast-international"
"SoWeTrip","Paris, France","https://www.secondmarket.com/company/sowetrip"
"Bueeno","","https://www.secondmarket.com/company/bueeno"
"Ngt4u.inc","Chicago, IL","https://www.secondmarket.com/company/ngt4uinc"
"MediVision","Syracuse, UT","https://www.secondmarket.com/company/medivision"
"Neograft Technologies","Middletown, RI","https://www.secondmarket.com/company/neograft-technologies"
"Reffpedia","","https://www.secondmarket.com/company/reffpedia"
"SkySQL","Esbo, Finland","https://www.secondmarket.com/company/skysql"
"BioRelix","New Haven, CT","https://www.secondmarket.com/company/biorelix"
"Xiamen Honwan Imp. & Exp. Co.,Ltd","","https://www.secondmarket.com/company/xiamen-honwan-imp--exp-coltd"
"Gamestaq","New York, NY","https://www.secondmarket.com/company/gamestaq"
"DBV Technologies","Paris, France","https://www.secondmarket.com/company/dbv-technologies"
"Aquaback Technologies","","https://www.secondmarket.com/company/aquaback-technologies"
"Barrett Xplore","Woodstock, NB, United Kingdom","https://www.secondmarket.com/company/barrett-xplore"
"Catapult International","Lenexa, KS","https://www.secondmarket.com/company/catapult-international"
"GoodClic","","https://www.secondmarket.com/company/goodclic"
"Wireless Seismic","Louisville, CO","https://www.secondmarket.com/company/wireless-seismic"
"Magiq","Newbury, Berkshire, United Kingdom","https://www.secondmarket.com/company/magiq"
"Metrum Sweden","GÃ?TEBORG, Sweden","https://www.secondmarket.com/company/metrum-sweden"
"Ducatt","","https://www.secondmarket.com/company/ducatt"
"LiquidSpace","","https://www.secondmarket.com/company/liquidspace"
"U*tique","","https://www.secondmarket.com/company/utique"
"StudioEX","","https://www.secondmarket.com/company/studioex"
"DevonWay","San Francisco, CA","https://www.secondmarket.com/company/devonway"
"Indigo Clothing","London, United Kingdom","https://www.secondmarket.com/company/indigo-clothing"
"Nix Hydra Games","","https://www.secondmarket.com/company/nix-hydra-games"
"Encelium Technologies","Teaneck, NJ","https://www.secondmarket.com/company/encelium-technologies"
"Emgo","Lommel, Belgium","https://www.secondmarket.com/company/emgo"
"Crysalin","London, United Kingdom","https://www.secondmarket.com/company/crysalin"
"Mass Relevance","Austin, TX","https://www.secondmarket.com/company/mass-relevance"
"Xenon Arc","Bellevue, WA","https://www.secondmarket.com/company/xenon-arc"
"SongFlame","Portland, OR","https://www.secondmarket.com/company/songflame"
"Provesica","Cambridge, United Kingdom","https://www.secondmarket.com/company/provesica"
"Informed Trades","","https://www.secondmarket.com/company/informed-trades"
"InformedTrades","","https://www.secondmarket.com/company/informedtrades"
"The IMS Group","Mayfair, LONDON, United Kingdom","https://www.secondmarket.com/company/the-ims-group"
"Valkee","Oulu, Finland","https://www.secondmarket.com/company/valkee"
"Kisskissbankbank Technologies","Paris, France","https://www.secondmarket.com/company/kisskissbankbank-technologies"
"Main Street Stark","Massillon, OH","https://www.secondmarket.com/company/main-street-stark"
"Thrift Recycling Management","Lakewood, WA","https://www.secondmarket.com/company/thrift-recycling-management"
"Personal Medicine","San Francisco, CA","https://www.secondmarket.com/company/personal-medicine"
"Elastic Intelligence","Menlo Park, CA","https://www.secondmarket.com/company/elastic-intelligence"
"Moglue","","https://www.secondmarket.com/company/moglue"
"Zyrra","Cambridge, MA","https://www.secondmarket.com/company/zyrra"
"Attention Sciences","Austin, TX","https://www.secondmarket.com/company/attention-sciences"
"Klone Lab","","https://www.secondmarket.com/company/klone-lab"
"PE INTERNATIONAL","","https://www.secondmarket.com/company/pe-international"
"Chip Path Design Systems","Cupertino, CA","https://www.secondmarket.com/company/chip-path-design-systems"
"Bio-Intervention Specialists","Englewood, CO","https://www.secondmarket.com/company/bio-intervention-specialists"
"Microlight Sensors","Singapore, Singapore","https://www.secondmarket.com/company/microlight-sensors"
"IRL Gaming","Sydney, Australia","https://www.secondmarket.com/company/irl-gaming"
"Cawood Scientific","Bracknell , Berkshire, United Kingdom","https://www.secondmarket.com/company/cawood-scientific"
"Posterbee","","https://www.secondmarket.com/company/posterbee"
"Anomalous Networks","Montreal, Quebec, United Kingdom","https://www.secondmarket.com/company/anomalous-networks"
"GnuBio","Bridgewater, MA","https://www.secondmarket.com/company/gnubio"
"Krush","","https://www.secondmarket.com/company/krush"
"WorthPoint","Atlanta, GA","https://www.secondmarket.com/company/worthpoint"
"Wormser Energy Solutions","Marblehead, MA","https://www.secondmarket.com/company/wormser-energy-solutions"
"Smallable","","https://www.secondmarket.com/company/smallable"
"OnPath Technologies","Marlton, NJ","https://www.secondmarket.com/company/onpath-technologies"
"Hivext Technologies","","https://www.secondmarket.com/company/hivext-technologies"
"e-Tag","Santa Clara, CA","https://www.secondmarket.com/company/e-tag"
"Phyzios","Tokyo, Japan","https://www.secondmarket.com/company/phyzios"
"Attraction World","Birmingham, United Kingdom","https://www.secondmarket.com/company/attraction-world"
"Niutech Energy","Jinan, Shandong, PRC, China","https://www.secondmarket.com/company/niutech-energy"
"Nogacom","Herzeliya Pituach, Israel","https://www.secondmarket.com/company/nogacom"
"Amsterdam Systems","Maastricht, Netherlands","https://www.secondmarket.com/company/amsterdam-systems"
"Weatherista","San Francisco, CA","https://www.secondmarket.com/company/weatherista"
"Jubilater Interactive Media","","https://www.secondmarket.com/company/jubilater-interactive-media"
"Diverse Energy","","https://www.secondmarket.com/company/diverse-energy"
"Beech Tree Labs","Providence, RI","https://www.secondmarket.com/company/beech-tree-labs"
"Applico","New York, NY","https://www.secondmarket.com/company/applico"
"Screamin Daily Deals","San Juan Capistrano, CA","https://www.secondmarket.com/company/screamin-daily-deals"
"thesweetlink","West Palm Beach, FL","https://www.secondmarket.com/company/thesweetlink"
"Nabto","Aarhus N, Denmark","https://www.secondmarket.com/company/nabto"
"Sequenta","San Francisco, CA","https://www.secondmarket.com/company/sequenta"
"Sofie Biosciences","Culver City, CA","https://www.secondmarket.com/company/sofie-biosciences"
"Podclass","San Diego, CA","https://www.secondmarket.com/company/podclass"
"Microvi Biotechnologies","Union City, CA","https://www.secondmarket.com/company/microvi-biotechnologies"
"Feedlooks","","https://www.secondmarket.com/company/feedlooks"
"Giveo","Boulder, CO","https://www.secondmarket.com/company/giveo"
"Exhibition A","New York, NY","https://www.secondmarket.com/company/exhibition-a"
"Iunika","","https://www.secondmarket.com/company/iunika"
"OnShift","Cleveland, OH","https://www.secondmarket.com/company/onshift"
"Anesco","","https://www.secondmarket.com/company/anesco"
"Gazzang","Austin, TX","https://www.secondmarket.com/company/gazzang"
"Momox","Berlin, Germany","https://www.secondmarket.com/company/momox"
"InfoHubble","Amsterdam, Netherlands","https://www.secondmarket.com/company/infohubble"
"Caliopa","Zwijnaarde, Belgium","https://www.secondmarket.com/company/caliopa"
"Webdyn","Saint Germain en Laye, France","https://www.secondmarket.com/company/webdyn"
"Open Kernal Labs","Chicago, IL","https://www.secondmarket.com/company/open-kernal-labs"
"Midisolaire","Beauzelle, France","https://www.secondmarket.com/company/midisolaire"
"TXCOM","Le PLESSIS ROBINSON, France","https://www.secondmarket.com/company/txcom"
"MDSmartSearch.com","Brentwood, TN","https://www.secondmarket.com/company/mdsmartsearchcom"
"Sage Science","Beverly, MA","https://www.secondmarket.com/company/sage-science"
"Slipstream","Oakland, CA","https://www.secondmarket.com/company/slipstream"
"getFound.ie","Kinsale, Ireland","https://www.secondmarket.com/company/getfoundie"
"FedCyber","","https://www.secondmarket.com/company/fedcyber"
"Contract Bot Inc.","Edmonton, Canada","https://www.secondmarket.com/company/contract-bot-inc"
"Dato Capital","Pozuelo de AlarcÃ³n, Spain","https://www.secondmarket.com/company/dato-capital"
"The Library","Stockholm, Sweden","https://www.secondmarket.com/company/the-library"
"Humansized","Prairie Village, KS","https://www.secondmarket.com/company/humansized"
"PasswordBank","Sunnyvale, CA","https://www.secondmarket.com/company/passwordbank"
"Decade Worldwide","","https://www.secondmarket.com/company/decade-worldwide"
"LiveGO","","https://www.secondmarket.com/company/livego"
"Tolerx","Cambridge, MA","https://www.secondmarket.com/company/tolerx"
"Exogenesis","Billerica, MA","https://www.secondmarket.com/company/exogenesis"
"Regenesance","Amsterdam, Netherlands","https://www.secondmarket.com/company/regenesance"
"Zamzee","","https://www.secondmarket.com/company/zamzee"
"PhotoSolar","Taastrup, Denmark","https://www.secondmarket.com/company/photosolar"
"Tripleseat","Acton, MA","https://www.secondmarket.com/company/tripleseat"
"LightInTheBox.com","Beijing, China","https://www.secondmarket.com/company/lightintheboxcom"
"GroupFlier","","https://www.secondmarket.com/company/groupflier"
"SuperSonic Imagine","Aix-en-Provenc, France","https://www.secondmarket.com/company/supersonic-imagine"
"FÃ©vrier 46","Paris, France","https://www.secondmarket.com/company/fvrier-46"
"Jumo","New York, NY","https://www.secondmarket.com/company/jumo"
"nfon","Munich, Germany","https://www.secondmarket.com/company/nfon"
"OnAir3G","Russian Federation","https://www.secondmarket.com/company/onair3g"
"weezim.com","","https://www.secondmarket.com/company/weezimcom"
"Distribeo","Paris, France","https://www.secondmarket.com/company/distribeo"
"Sparkbuy","Seattle, WA","https://www.secondmarket.com/company/sparkbuy"
"Duvas Technologies","Ashford, Kent","https://www.secondmarket.com/company/duvas-technologies"
"OROS","Meylan cedex, France","https://www.secondmarket.com/company/oros"
"Oktalogic","Montpellier, France","https://www.secondmarket.com/company/oktalogic"
"Alektrona","Providence, RI","https://www.secondmarket.com/company/alektrona"
"mLED","Glasgow, United Kingdom","https://www.secondmarket.com/company/mled"
"Machine Talker","Santa Barbara, CA","https://www.secondmarket.com/company/machine-talker"
"Keystone Technology","Kanagawa-ken, Japan","https://www.secondmarket.com/company/keystone-technology"
"Pegasus Direct Mail Worx","","https://www.secondmarket.com/company/pegasus-direct-mail-worx"
"Syntarga","ED NIJMEGEN, Netherlands","https://www.secondmarket.com/company/syntarga"
"Havgul Clean Energy","Oslo, Norway","https://www.secondmarket.com/company/havgul-clean-energy"
"TouristR","","https://www.secondmarket.com/company/touristr"
"CitiVox","Mexico City, Mexico","https://www.secondmarket.com/company/citivox"
"Pyreos","Edinburgh, United Kingdom","https://www.secondmarket.com/company/pyreos"
"Skorpios Technologies","Albuquerque, NM","https://www.secondmarket.com/company/skorpios-technologies"
"Mantis Deposition","Thame, Oxon, United Kingdom","https://www.secondmarket.com/company/mantis-deposition"
"SEMCO Engineering","Cedex 5, Montpellier, France","https://www.secondmarket.com/company/semco-engineering"
"Site Intelligence","Oxon, United Kingdom","https://www.secondmarket.com/company/site-intelligence"
"Sprint Bioscience","Stockholm, Sweden","https://www.secondmarket.com/company/sprint-bioscience"
"Cinetraffic","France","https://www.secondmarket.com/company/cinetraffic"
"Courtview Media","London, Israel","https://www.secondmarket.com/company/courtview-media"
"Codemedia","Recife, Brazil","https://www.secondmarket.com/company/codemedia"
"Xention","Pampisford, Cambridge, United Kingdom","https://www.secondmarket.com/company/xention"
"ZipList","Sterling, VA","https://www.secondmarket.com/company/ziplist"
"MessageGears","Atlanta, GA","https://www.secondmarket.com/company/messagegears"
"SalePod.NET","Zagreb, Croatia","https://www.secondmarket.com/company/salepodnet"
"MCE-5 Development","Lyon, France","https://www.secondmarket.com/company/mce-5-development"
"Maven Biotechnologies","Pasadena, CA","https://www.secondmarket.com/company/maven-biotechnologies"
"Danger Room Gaming","Palos Verdes, CA","https://www.secondmarket.com/company/danger-room-gaming"
"Lionside","","https://www.secondmarket.com/company/lionside"
"Miroi","","https://www.secondmarket.com/company/miroi"
"Chasing Savings","Alpharetta, GA","https://www.secondmarket.com/company/chasing-savings"
"Rockford Foresters Baseball Team","Rockford, IL","https://www.secondmarket.com/company/rockford-foresters-baseball-team"
"Scotty Gear","Rockford, IL","https://www.secondmarket.com/company/scotty-gear"
"DASAN Networks","Seongnam-si, Gyeonggi-do, Korea,Democratic People's Republic of","https://www.secondmarket.com/company/dasan-networks"
"Escom","","https://www.secondmarket.com/company/escom"
"ID8-Mobile","Natick, MA","https://www.secondmarket.com/company/id8-mobile"
"Gruburg","","https://www.secondmarket.com/company/gruburg"
"Top Hat Monocle","Waterloo, Canada","https://www.secondmarket.com/company/top-hat-monocle"
"Objective Logistics","New Bedford, MA","https://www.secondmarket.com/company/objective-logistics"
"NLAB Solar","Stockholm, Sweden","https://www.secondmarket.com/company/nlab-solar"
"Content Fleet","Hamburg, Germany","https://www.secondmarket.com/company/content-fleet"
"Vivacta","Sittingbourne, Kent, United Kingdom","https://www.secondmarket.com/company/vivacta"
"Cartasite","Denver, CO","https://www.secondmarket.com/company/cartasite"
"Fashinating","","https://www.secondmarket.com/company/fashinating"
"BLC4u.com","Wroclaw, Poland","https://www.secondmarket.com/company/blc4ucom"
"Critique^It","Long Beach, CA","https://www.secondmarket.com/company/critiqueit"
"Simpa Networks","San Francisco, CA","https://www.secondmarket.com/company/simpa-networks"
"aisle411","St. Louis, MO","https://www.secondmarket.com/company/aisle411"
"Winchannel","Beijing, China","https://www.secondmarket.com/company/winchannel"
"Tango Health","Austin, TX","https://www.secondmarket.com/company/tango-health"
"Videon Central","State College, PA","https://www.secondmarket.com/company/videon-central"
"Taifatech","Jhubei City, Taiwan,Province of China","https://www.secondmarket.com/company/taifatech"
"Core Solutions","Wayne, PA","https://www.secondmarket.com/company/core-solutions"
"City Labs","Homestead, FL","https://www.secondmarket.com/company/city-labs"
"Beautylish","","https://www.secondmarket.com/company/beautylish"
"JFrog Ltd.","Netanya, Israel","https://www.secondmarket.com/company/jfrog-ltd"
"Compute","","https://www.secondmarket.com/company/compute"
"RepRegen","","https://www.secondmarket.com/company/repregen"
"Good Men Media","Belmont, MA","https://www.secondmarket.com/company/good-men-media"
"Vertical Wind Energy","Prestwick, Newcastle Upon Tyne, United Kingdom","https://www.secondmarket.com/company/vertical-wind-energy"
"TerraPerks","","https://www.secondmarket.com/company/terraperks"
"Baobab Planet","Barcelona, Spain","https://www.secondmarket.com/company/baobab-planet"
"SocialCompare","","https://www.secondmarket.com/company/socialcompare"
"NanoICE","Mill Creek, WA","https://www.secondmarket.com/company/nanoice"
"NanoDetection Technology","Knoxville, TN","https://www.secondmarket.com/company/nanodetection-technology"
"G-volution","Newport. Gwent, United Kingdom","https://www.secondmarket.com/company/g-volution"
"Delenex Therapeutics","ZÃ¼rich-Schlieren, Switzerland","https://www.secondmarket.com/company/delenex-therapeutics"
"ReadOz","Chicago, IL","https://www.secondmarket.com/company/readoz"
"C7 Group","Sacramento, CA","https://www.secondmarket.com/company/c7-group"
"AMOtech","Lehavim, Israel","https://www.secondmarket.com/company/amotech"
"MobileGlobe","Paris, France","https://www.secondmarket.com/company/mobileglobe"
"Buyanihan","Makati City, Philippines","https://www.secondmarket.com/company/buyanihan"
"Sugar Free Media","Swanage, United Kingdom","https://www.secondmarket.com/company/sugar-free-media"
"wmbly","","https://www.secondmarket.com/company/wmbly"
"Tvoop","Tarzana, CA","https://www.secondmarket.com/company/tvoop"
"Frequent Browser","Chicago, IL","https://www.secondmarket.com/company/frequent-browser"
"Civico","United Kingdom","https://www.secondmarket.com/company/civico"
"iRead New Media","Sweden","https://www.secondmarket.com/company/iread-new-media"
"AppShare","Glasgow, United Kingdom","https://www.secondmarket.com/company/appshare"
"Voicebase","Novato, CA","https://www.secondmarket.com/company/voicebase"
"Biodesix","Broomfield, CO","https://www.secondmarket.com/company/biodesix"
"Md7","San Diego, CA","https://www.secondmarket.com/company/md7"
"Turbulenz","Guildford, United Kingdom","https://www.secondmarket.com/company/turbulenz"
"nContact Surgical","Morrisville, NC","https://www.secondmarket.com/company/ncontact-surgical"
"MedSolutions","Franklin, TN","https://www.secondmarket.com/company/medsolutions"
"Open English","Coconut Grove, FL","https://www.secondmarket.com/company/open-english"
"Coro Health","Austin, TX","https://www.secondmarket.com/company/coro-health"
"Inish Technology Ventures","Ireland","https://www.secondmarket.com/company/inish-technology-ventures"
"Kalistick","Villeurbanne, France","https://www.secondmarket.com/company/kalistick"
"MagicRooms Solutions India (P)Ltd.","Bangalore, India","https://www.secondmarket.com/company/magicrooms-solutions-india-pltd"
"Agworld Pty Ltd","West Leederville, Australia","https://www.secondmarket.com/company/agworld-pty-ltd"
"Xeros","South Yorkshire, United Kingdom","https://www.secondmarket.com/company/xeros"
"Augmentra","Cambridge, United Kingdom","https://www.secondmarket.com/company/augmentra"
"SenseLogix","St. Asaph, United Kingdom","https://www.secondmarket.com/company/senselogix"
"Shareable Ink","Nashville, TN","https://www.secondmarket.com/company/shareable-ink"
"Web International English","China","https://www.secondmarket.com/company/web-international-english"
"Valmet Automotive","Uusikaupunki, Finland","https://www.secondmarket.com/company/valmet-automotive"
"Coolerado","Denver","https://www.secondmarket.com/company/coolerado"
"Ommven","Windsor, United Kingdom","https://www.secondmarket.com/company/ommven"
"Orega Biotech","Ecully, France","https://www.secondmarket.com/company/orega-biotech"
"Fenix Biotech","Spain","https://www.secondmarket.com/company/fenix-biotech"
"DuraFizz","Cambridge, MA","https://www.secondmarket.com/company/durafizz"
"ChromoTek","Planegg-Martinsried, Germany","https://www.secondmarket.com/company/chromotek"
"Chi2gel","Israel","https://www.secondmarket.com/company/chi2gel"
"Orthos","Abbots Leigh, Bristol, United Kingdom","https://www.secondmarket.com/company/orthos"
"EntomoPharm","Odense SV, Denmark","https://www.secondmarket.com/company/entomopharm"
"HealOr","Rechovot, Israel","https://www.secondmarket.com/company/healor"
"Taste Indy Food Tours","Indianapolis, IN","https://www.secondmarket.com/company/taste-indy-food-tours"
"Covercake","San Jose, CA","https://www.secondmarket.com/company/covercake"
"Eventials","Blumenau, Brazil","https://www.secondmarket.com/company/eventials"
"Ganos","Pittsburgh, PA","https://www.secondmarket.com/company/ganos"
"REAC Fuel","Lund, Sweden","https://www.secondmarket.com/company/reac-fuel"
"Neptune Mobile Devices","Phoenix, AZ","https://www.secondmarket.com/company/neptune-mobile-devices"
"Wrightspeed","San Jose, CA","https://www.secondmarket.com/company/wrightspeed"
"Leadformance","Paris, France","https://www.secondmarket.com/company/leadformance"
"Executive Channel","London, United Kingdom","https://www.secondmarket.com/company/executive-channel"
"RediLearning","Delray Beach, FL","https://www.secondmarket.com/company/redilearning"
"Lentigen","Gaithersburg, MD","https://www.secondmarket.com/company/lentigen"
"Red Foundry","Chicago, IL","https://www.secondmarket.com/company/red-foundry"
"Progeny Solar","Marlborough, MA","https://www.secondmarket.com/company/progeny-solar"
"Fabrus","La Jolla, CA","https://www.secondmarket.com/company/fabrus"
"Encarnate","Chicago, IL","https://www.secondmarket.com/company/encarnate"
"Baanto","","https://www.secondmarket.com/company/baanto"
"paraBebes.com","Barcelona, Spain","https://www.secondmarket.com/company/parabebescom"
"Advitech","Calgary (Alberta), Canada","https://www.secondmarket.com/company/advitech"
"InSphero","Zurich, Switzerland","https://www.secondmarket.com/company/insphero"
"Fe3 Medical","San Jose, CA","https://www.secondmarket.com/company/fe3-medical"
"Karyopharm Therapeutics","","https://www.secondmarket.com/company/karyopharm-therapeutics"
"Electrolytic Ozone","Boston, MA","https://www.secondmarket.com/company/electrolytic-ozone"
"Coopers Pick","Owings Mills, MD","https://www.secondmarket.com/company/coopers-pick"
"Silverback Acquisitions","Austin, TX","https://www.secondmarket.com/company/silverback-acquisitions"
"PrintFu","","https://www.secondmarket.com/company/printfu"
"Netaplan","Honfleur, France","https://www.secondmarket.com/company/netaplan"
"ShowUhow","San Diego, CA","https://www.secondmarket.com/company/showuhow"
"E-Trader Group","London, United Kingdom","https://www.secondmarket.com/company/e-trader-group"
"CRE Secure Payments","Atlanta, GA","https://www.secondmarket.com/company/cre-secure-payments"
"Unowhy","Paris, France","https://www.secondmarket.com/company/unowhy"
"Intimate Bridge to Conception","Pittsburgh, PA","https://www.secondmarket.com/company/intimate-bridge-to-conception"
"DotGT","Madison, TN","https://www.secondmarket.com/company/dotgt"
"PathCentral","Irvine, CA","https://www.secondmarket.com/company/pathcentral"
"BeeFirst.in","","https://www.secondmarket.com/company/beefirstin"
"Off Track Planet","Brooklyn, NY","https://www.secondmarket.com/company/off-track-planet"
"gShift Labs","Barrie, Canada","https://www.secondmarket.com/company/gshift-labs"
"Vizi Labs","Lapid, Israel","https://www.secondmarket.com/company/vizi-labs"
"Flareo","","https://www.secondmarket.com/company/flareo"
"Safe Technologies International","Boca Raton, FL","https://www.secondmarket.com/company/safe-technologies-international"
"Translattice","Santa Clara, CA","https://www.secondmarket.com/company/translattice"
"Bluetest","GÃ¶teborg, Sweden","https://www.secondmarket.com/company/bluetest"
"Speedment","GÃ¶teborg, Sweden","https://www.secondmarket.com/company/speedment"
"Vascular Pathways","","https://www.secondmarket.com/company/vascular-pathways"
"Venyu Solutions","Baton Rouge, LA","https://www.secondmarket.com/company/venyu-solutions"
"SimplyCast","Dartmouth, Canada","https://www.secondmarket.com/company/simplycast"
"Source Audio","Los Angeles, CA","https://www.secondmarket.com/company/source-audio"
"Jazzdesk","","https://www.secondmarket.com/company/jazzdesk"
"Daybreak Intellectual Capital Solutions","Williston, VT","https://www.secondmarket.com/company/daybreak-intellectual-capital-solutions"
"EmerGeo Solutions","Vancouver, Canada","https://www.secondmarket.com/company/emergeo"
"Bvents","Tel Aviv, Israel","https://www.secondmarket.com/company/bvents"
"Satin Technologies","Sunnyvale, CA","https://www.secondmarket.com/company/satin-technologies"
"GeoVS","Cardiff, United Kingdom","https://www.secondmarket.com/company/geovs"
"Connexica","Stafford, United Kingdom","https://www.secondmarket.com/company/connexica"
"Smartio","NÃ®mes, France","https://www.secondmarket.com/company/smartio"
"Cinedigm","Morristown, NJ","https://www.secondmarket.com/company/cinedigm"
"The Bakery","Gemenos, France","https://www.secondmarket.com/company/the-bakery"
"Marcandi","London, United Kingdom","https://www.secondmarket.com/company/marcandi"
"naaptol","Navi Mumbai, India","https://www.secondmarket.com/company/naaptol"
"Piku Media K.K.","Tokyo, Japan","https://www.secondmarket.com/company/piku-media-kk"
"WebMedia Group","Tallinn, Estonia","https://www.secondmarket.com/company/webmedia-group"
"Lazarus Therapeutics","West Chester, PA","https://www.secondmarket.com/company/lazarus-therapeutics"
"OyaGen","Rochester, NY","https://www.secondmarket.com/company/oyagen"
"APEPTICO Forschung und Entwicklung","Vienna, Austria","https://www.secondmarket.com/company/apeptico-forschung-und-entwicklung"
"EidoSearch","Toronto, Canada","https://www.secondmarket.com/company/eidosearch"
"Limundo","Belgrade,","https://www.secondmarket.com/company/limundo"
"Sedimap","MONTAUBAN, France","https://www.secondmarket.com/company/sedimap"
"Ateeda","Edinburgh, United Kingdom","https://www.secondmarket.com/company/ateeda"
"Yospace Enterprises","Staines, United Kingdom","https://www.secondmarket.com/company/yospace-enterprises"
"Aqua-tools","Flins Sur Seine, France","https://www.secondmarket.com/company/aqua-tools"
"WorkFlex Solutions","Cincinnati, OH","https://www.secondmarket.com/company/workflex-solutions"
"AriadNEXT","Rennes, France","https://www.secondmarket.com/company/ariadnext"
"Allegorithmic","Clermont-Ferrand, France","https://www.secondmarket.com/company/allegorithmic"
"Unitrio Technology","Bangkok, Thailand","https://www.secondmarket.com/company/unitrio-technology"
"Digital Vision Multimedia Group","Las Vegas, NV","https://www.secondmarket.com/company/digital-vision-multimedia-group"
"VisitorsCafe","Boston, MA","https://www.secondmarket.com/company/visitorscafe"
"Quadrille IngÃ©nierie","Paris, France","https://www.secondmarket.com/company/quadrille-ingnierie"
"Greenext","Paris, France","https://www.secondmarket.com/company/greenext"
"Particle Code","Palo Alto, CA","https://www.secondmarket.com/company/particle-code"
"Prelert","Framingham, MA","https://www.secondmarket.com/company/prelert"
"AudiSoft Group","Boulogne-Billancourt, France","https://www.secondmarket.com/company/audisoft-group"
"ZEturf","Malta","https://www.secondmarket.com/company/zeturf"
"Media V Co.","Shanghai, China","https://www.secondmarket.com/company/media-v-co"
"Virtual Incision","LINCOLN, NE","https://www.secondmarket.com/company/virtual-incision"
"Morega Systems","Mississauga, Canada","https://www.secondmarket.com/company/morega"
"Is That Odd","Kirkland, WA","https://www.secondmarket.com/company/is-that-odd"
"North Asia Resources","Hong Kong, Hong Kong","https://www.secondmarket.com/company/north-asia-resources"
"icomasoft","Zug, Switzerland","https://www.secondmarket.com/company/icomasoft"
"IntraStage","San Diego, CA","https://www.secondmarket.com/company/intrastage"
"Terres et Terroirs","Les Ponts de CÃ©, France","https://www.secondmarket.com/company/terres-et-terroirs"
"DIATEM Networks","","https://www.secondmarket.com/company/diatem-networks"
"GoAlbert","Paris, France","https://www.secondmarket.com/company/goalbert"
"Jiubang Digital Technology Co.","Guangzhou, China","https://www.secondmarket.com/company/jiubang-digital-technology-co"
"Splendor Telecom UK","London, United Kingdom","https://www.secondmarket.com/company/splendor-telecom-uk"
"Vermont Energy","Ferrisburg, VT","https://www.secondmarket.com/company/vermont-energy"
"Galapagos","Mechelen, Belgium","https://www.secondmarket.com/company/galapagos"
"Solx","Medway, MA","https://www.secondmarket.com/company/solx"
"Heppe Medical Chitosan","Halle (Saale), Germany","https://www.secondmarket.com/company/heppe-medical-chitosan"
"dPoint Technologies","Vancouver, BC, Canada","https://www.secondmarket.com/company/dpoint-technologies"
"TLM Com","Noisy-Le-Grand, France","https://www.secondmarket.com/company/tlm-com"
"iversity","Neuenhagen bei Berlin, Germany","https://www.secondmarket.com/company/iversity"
"SDL Enterprise Technologies","Waltham, MA","https://www.secondmarket.com/company/sdl-enterprise-technologies"
"Straatum Processware","Dublin, Ireland","https://www.secondmarket.com/company/straatum-processware"
"Blaze Company","Venice, CA","https://www.secondmarket.com/company/blaze-company"
"Good Thing","Chuo-ku, Japan","https://www.secondmarket.com/company/good-thing"
"SE Holdings and Incubations","Tokyo, Japan","https://www.secondmarket.com/company/se-holdings-and-incubations"
"In-Store Media Company","Kanagawa-ku, Yokohama-shi, Japan","https://www.secondmarket.com/company/in-store-media-company"
"ReadySetWork!","Philadelphia, PA","https://www.secondmarket.com/company/readysetwork"
"LÃ©a et LÃ©o","HÃ©rouville Saint Clair, France","https://www.secondmarket.com/company/la-et-lo"
"Top100.cn","","https://www.secondmarket.com/company/top100cn"
"Mail'Inside","France","https://www.secondmarket.com/company/mailinside"
"Shanghai 4Space Culture & Media","","https://www.secondmarket.com/company/shanghai-4space-culture--media"
"Beijing Herun Detang Media and Advertising","","https://www.secondmarket.com/company/beijing-herun-detang-media-and-advertising"
"Quwan.com","Beijing, China","https://www.secondmarket.com/company/quwancom"
"Guguchu","","https://www.secondmarket.com/company/guguchu"
"Herrenschmiede","Berlin, Germany","https://www.secondmarket.com/company/herrenschmiede"
"99times.cn","Shanghai, China","https://www.secondmarket.com/company/99timescn"
"Frontstart","Grand Bahama, Bahamas","https://www.secondmarket.com/company/frontstart"
"Altruja","Munich, Germany","https://www.secondmarket.com/company/altruja"
"SPORTSWURLZ","","https://www.secondmarket.com/company/sportswurlz"
"Wish Upon A Hero","","https://www.secondmarket.com/company/wish-upon-a-hero"
"Stepping Stones Home & Care","Maarn, Netherlands","https://www.secondmarket.com/company/stepping-stones-home--care"
"Curefab","Munich, Germany","https://www.secondmarket.com/company/curefab"
"Mind-NRG","Geneva, Switzerland","https://www.secondmarket.com/company/mind-nrg"
